ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
00706,Algeria,DZA,1976, 0016409170.000000, 48.034000, 0009.430735, 001080.386207, 00668699.000000, 1.164000, 0001.879483, 00120.096075
00707,Algeria,DZA,1977, 0017015994.000000, 49.249000, 0011.989283, 001232.494187, 00548902.000000, 1.290500, 0004.046594, 00212.778007
00708,Algeria,DZA,1978, 0017506974.000000, 50.615000, 0017.523923, 001505.942221, 00510330.500000, 1.580000,-0000.320341, 00305.312555
00709,Algeria,DZA,1979, 0018036655.000000, 52.409000, 0011.348601, 001843.119296, 00550100.000000, 1.948500,-0004.003049, 00384.918745
00710,Algeria,DZA,1980, 0018607174.000000, 54.512000, 0009.517824, 002275.779712, 00592024.500000, 2.506500, 0001.653121, 00232.107524
00711,Algeria,DZA,1981, 0019220704.000000, 57.422000, 0014.654843, 002307.334344, 00632587.000000, 2.541000,-0001.487657,-00000.450851
00712,Algeria,DZA,1982, 0019872348.000000, 59.594000, 0006.542510, 002274.878010, 00668705.500000, 1.914500,-0004.343839, 00033.245388
00713,Algeria,DZA,1983, 0020558115.000000, 61.251000, 0005.967164, 002373.825120, 00699810.500000, 1.564000, 0000.786944, 00124.751352
00714,Algeria,DZA,1984, 0021271969.000000, 62.722000, 0008.116398, 002524.380714, 00725214.500000, 1.452000, 0002.257562, 00129.345996
00715,Algeria,DZA,1985, 0022008544.000000, 64.155000, 0010.482287, 002632.517111, 00736765.000000, 1.275500, 0002.127606, 00137.910997
00716,Algeria,DZA,1986, 0022745499.000000, 65.273000, 0012.371609, 002800.202708, 00717540.000000, 0.987500,-0001.520513, 00107.280279
00717,Algeria,DZA,1987, 0023443624.000000, 66.130000, 0007.441261, 002847.077669, 00682018.500000, 0.818500,-0003.230032,-00174.665144
00718,Algeria,DZA,1988, 0024109536.000000, 66.910000, 0005.911545, 002450.872421, 00655430.500000, 0.665500, 0000.931550,-00299.808699
00719,Algeria,DZA,1989, 0024754485.000000, 67.461000, 0009.304361, 002247.460271, 00633137.000000, 0.374000, 0005.370495,-00002.844547
00720,Algeria,DZA,1990, 0025375810.000000, 67.658000, 0016.652534, 002445.183327, 00616721.500000, 0.115500, 0008.291013,-00244.174127
00721,Algeria,DZA,1991, 0025987928.000000, 67.692000, 0025.886387, 001759.112016, 00626379.000000, 0.033500, 0007.508564,-00321.245160
00722,Algeria,DZA,1992, 0026628568.000000, 67.725000, 0031.669662, 001802.693008, 00644560.000000, 0.052500,-0002.673030, 00035.967997
00723,Algeria,DZA,1993, 0027277048.000000, 67.797000, 0020.540326, 001831.048010, 00629355.500000,-0.220500,-0001.311003,-00138.576195
00724,Algeria,DZA,1994, 0027887279.000000, 67.284000, 0029.047656, 001525.540618, 00596571.500000,-0.053000, 0004.619650,-00182.049971
00725,Algeria,DZA,1995, 0028470191.000000, 67.691000, 0029.779626, 001466.948068, 00572882.500000, 0.467500,-0005.184290, 00045.645685
00726,Algeria,DZA,1996, 0029033044.000000, 68.219000, 0018.679076, 001616.831987, 00554555.000000, 0.584000,-0012.023052, 00080.906469
00727,Algeria,DZA,1997, 0029579301.000000, 68.859000, 0005.733523, 001628.761006, 00510544.500000, 0.554000,-0006.864457,-00006.732878
00728,Algeria,DZA,1998, 0030054133.000000, 69.327000, 0004.950162, 001603.366232, 00447526.500000, 0.614500,-0001.544006,-00016.321392
00729,Algeria,DZA,1999, 0030474354.000000, 70.088000, 0002.645511, 001596.118222, 00424880.000000, 0.624500,-0002.305499, 00084.781230
00730,Algeria,DZA,2000, 0030903893.000000, 70.576000, 0000.339163, 001772.928691, 00428433.500000, 0.468500, 0000.790239, 00150.090993
00731,Algeria,DZA,2001, 0031331221.000000, 71.025000, 0004.225988, 001896.300209, 00423471.000000, 0.534000, 0000.539569, 00082.267711
00732,Algeria,DZA,2002, 0031750835.000000, 71.644000, 0001.418302, 001937.464114, 00422298.500000, 0.440500, 0000.021483, 00193.736392
00733,Algeria,DZA,2003, 0032175818.000000, 71.906000, 0004.268954, 002283.772993, 00438725.500000, 0.446000, 0001.271749, 00439.764868
00734,Algeria,DZA,2004, 0032628286.000000, 72.536000, 0003.961800, 002816.993850, 00466715.500000, 0.465000,-0001.443254, 00474.680201
00735,Algeria,DZA,2005, 0033109249.000000, 72.836000, 0001.382447, 003233.133396, 00497610.000000, 0.290000,-0000.825151, 00421.833599
00736,Algeria,DZA,2006, 0033623506.000000, 73.116000, 0002.311499, 003660.661047, 00540083.500000, 0.255000, 0001.148275, 00467.159152
00737,Algeria,DZA,2007, 0034189416.000000, 73.346000, 0003.678996, 004167.451699, 00596727.500000, 0.251000, 0001.273546, 00760.128884
00738,Algeria,DZA,2008, 0034816961.000000, 73.618000, 0004.858591, 005180.918815, 00650514.500000, 0.262500, 0001.029032, 00033.989103
00739,Algeria,DZA,2009, 0035490445.000000, 73.871000, 0005.737060, 004235.429905, 00685637.500000, 0.263000,-0000.473764,-00134.066480
00740,Algeria,DZA,2010, 0036188236.000000, 74.144000, 0003.911062, 004912.785855, 00706465.500000, 0.256000,-0000.606424, 00840.441870
00741,Algeria,DZA,2011, 0036903376.000000, 74.383000, 0004.524212, 005916.313644, 00728965.000000, 0.232500, 0002.490194, 00560.431496
00742,Algeria,DZA,2012, 0037646166.000000, 74.609000, 0008.891451, 006033.648847, 00755397.500000, 0.213000,-0000.634986, 00031.643873
00743,Algeria,DZA,2013, 0038414171.000000, 74.809000, 0003.254239, 005979.601390, 00779432.500000, 0.191500,-0002.987262, 00030.522538
00744,Algeria,DZA,2014, 0039205031.000000, 74.992000, 0002.916927, 006094.693923, 00802679.000000, 0.175000, 0000.765104,-00647.271181
00745,Algeria,DZA,2015, 0040019529.000000, 75.159000, 0004.784447, 004685.059027, 00822845.000000, 0.159000, 0001.740384,-00834.854316
00746,Algeria,DZA,2016, 0040850721.000000, 75.310000, 0006.397695, 004424.985290, 00834885.000000, 0.136000, 0000.403334,-00065.195744
00747,Algeria,DZA,2017, 0041689299.000000, 75.431000, 0005.591116, 004554.667540, 00827157.000000, 0.122500,-0001.063852, 00076.112501
00748,Algeria,DZA,2018, 0042505035.000000, 75.555000, 0004.269990, 004577.210292, 00802623.500000, 0.125500,-0001.819674,-00043.107060
00749,Algeria,DZA,2019, 0043294546.000000, 75.682000, 0001.951768, 004468.453419, 00768528.000000,-1.149000,-0000.927430,-00416.834170
00750,Algeria,DZA,2020, 0044042091.000000, 73.257000, 0002.415131, 003743.541952, 00733276.500000,-0.237000, 0002.637147,-00153.947076
00751,Algeria,DZA,2021, 0044761099.000000, 75.208000, 0007.226063, 004160.559267, 00717649.000000, 1.436000, 0003.425192, 00608.380696
00752,Algeria,DZA,2022, 0045477389.000000, 76.129000, 0009.265516, 004960.303343, 00701560.000000, 0.526500, 0001.048055, 00604.958984
00753,Algeria,DZA,2023, 0046164219.000000, 76.261000, 0009.322174, 005370.477235, 00668459.500000, 0.173000,-0002.609700, 00396.343712
00754,"Egypt, Arab Rep.",EGY,1961, 0027600898.000000, 45.146000, 0000.693607, 000162.841644, 00720267.000000, 0.704000,-0001.667953,-00006.988910
00755,"Egypt, Arab Rep.",EGY,1962, 0028337013.000000, 45.844000,-0003.003077, 000142.409577, 00745485.500000, 0.673500, 0000.026519,-00009.456621
00756,"Egypt, Arab Rep.",EGY,1963, 0029091869.000000, 46.493000, 0000.746646, 000143.928403, 00760954.500000, 0.615500, 0003.332030, 00007.653480
00757,"Egypt, Arab Rep.",EGY,1964, 0029858922.000000, 47.075000, 0003.660983, 000157.716537, 00768652.500000, 0.542000, 0007.046179, 00008.819361
00758,"Egypt, Arab Rep.",EGY,1965, 0030629174.000000, 47.577000, 0014.839004, 000161.567124, 00773809.500000, 0.456500, 0002.687729, 00005.168903
00759,"Egypt, Arab Rep.",EGY,1966, 0031406541.000000, 47.988000, 0009.036441, 000168.054343, 00783593.000000, 0.276500,-0007.068553, 00006.267960
00760,"Egypt, Arab Rep.",EGY,1967, 0032196360.000000, 48.130000, 0000.701897, 000174.103045, 00795889.000000, 0.307000,-0005.356100, 00005.859877
00761,"Egypt, Arab Rep.",EGY,1968, 0032998319.000000, 48.602000,-0001.675759, 000179.774097, 00807627.500000, 0.285000, 0001.353961, 00009.430932
00762,"Egypt, Arab Rep.",EGY,1969, 0033811615.000000, 48.700000, 0003.409820, 000192.964909, 00812835.500000, 0.199000, 0002.719329, 00026.249198
00763,"Egypt, Arab Rep.",EGY,1970, 0034623990.000000, 49.000000, 0003.762899, 000232.272492, 00810876.500000, 0.390000,-0000.134699, 00025.003081
00764,"Egypt, Arab Rep.",EGY,1971, 0035433368.000000, 49.480000, 0003.140422, 000242.971070, 00817169.000000, 0.454000,-0000.830268, 00012.105162
00765,"Egypt, Arab Rep.",EGY,1972, 0036258328.000000, 49.908000, 0002.102363, 000256.482816, 00834337.500000, 0.309000, 0000.985881, 00014.605820
00766,"Egypt, Arab Rep.",EGY,1973, 0037102043.000000, 50.098000, 0005.112184, 000272.182710, 00855669.500000, 0.568000, 0003.960977,-00006.710671
00767,"Egypt, Arab Rep.",EGY,1974, 0037969667.000000, 51.044000, 0010.024318, 000243.061474, 00886642.000000, 0.818000, 0002.278756, 00013.517404
00768,"Egypt, Arab Rep.",EGY,1975, 0038875327.000000, 51.734000, 0009.669695, 000299.217518, 00912945.000000, 0.720000, 0000.146549, 00045.774222
00769,"Egypt, Arab Rep.",EGY,1976, 0039795557.000000, 52.484000, 0010.317416, 000334.609918, 00936771.500000, 0.769000, 0001.531234, 00027.093158
00770,"Egypt, Arab Rep.",EGY,1977, 0040748870.000000, 53.272000, 0012.732163, 000353.403834, 00982937.000000, 0.795500, 0000.380342, 00010.032164
00771,"Egypt, Arab Rep.",EGY,1978, 0041761431.000000, 54.075000, 0011.078100, 000354.674246, 01034879.000000, 0.802000,-0001.413901, 00033.727192
00772,"Egypt, Arab Rep.",EGY,1979, 0042818628.000000, 54.876000, 0009.904361, 000420.858217, 01094491.000000, 0.799000, 0004.870562, 00069.189664
00773,"Egypt, Arab Rep.",EGY,1980, 0043950413.000000, 55.673000, 0020.819225, 000493.053573, 01164298.000000, 0.789000, 0000.206462, 00034.725290
00774,"Egypt, Arab Rep.",EGY,1981, 0045147224.000000, 56.454000, 0010.317284, 000490.308797, 01228599.000000, 0.773000,-0002.998108, 00051.432662
00775,"Egypt, Arab Rep.",EGY,1982, 0046407611.000000, 57.219000, 0014.823009, 000595.918898, 01319589.000000, 0.756500, 0002.881295, 00078.852416
00776,"Egypt, Arab Rep.",EGY,1983, 0047786402.000000, 57.967000, 0016.079874, 000648.013630, 01419861.500000, 0.739000, 0001.106679, 00046.944389
00777,"Egypt, Arab Rep.",EGY,1984, 0049247334.000000, 58.697000, 0017.036366, 000689.807676, 01474283.000000, 0.719000,-0001.986559, 00060.870754
00778,"Egypt, Arab Rep.",EGY,1985, 0050734968.000000, 59.405000, 0012.106756, 000769.755137, 01479480.500000, 0.694000, 0003.413962, 00050.197059
00779,"Egypt, Arab Rep.",EGY,1986, 0052206295.000000, 60.085000, 0023.864290, 000790.201794, 01469733.500000, 0.665500, 0003.793419,-00008.016437
00780,"Egypt, Arab Rep.",EGY,1987, 0053674435.000000, 60.736000, 0019.693593, 000753.722264, 01490693.000000, 0.636500,-0003.100402,-00078.181212
00781,"Egypt, Arab Rep.",EGY,1988, 0055187681.000000, 61.358000, 0017.663486, 000633.839369, 01518103.500000, 0.606500, 0000.784137,-00026.342273
00782,"Egypt, Arab Rep.",EGY,1989, 0056710642.000000, 61.949000, 0021.261867, 000701.037718, 01604468.500000, 0.577500,-0000.453556, 00051.071783
00783,"Egypt, Arab Rep.",EGY,1990, 0058396618.000000, 62.513000, 0016.756375, 000735.982935, 01659177.500000, 0.555000,-0000.756661,-00039.104056
00784,"Egypt, Arab Rep.",EGY,1991, 0060028997.000000, 63.059000, 0019.748545, 000622.829605, 01542021.000000, 0.536000,-0001.559475,-00027.591848
00785,"Egypt, Arab Rep.",EGY,1992, 0061480660.000000, 63.585000, 0013.637424, 000680.799239, 01443342.000000, 0.544000,-0003.829376, 00058.752306
00786,"Egypt, Arab Rep.",EGY,1993, 0062915681.000000, 64.147000, 0012.089792, 000740.334217, 01402464.500000, 0.539000,-0002.741596, 00063.252149
00787,"Egypt, Arab Rep.",EGY,1994, 0064285589.000000, 64.663000, 0008.154231, 000807.303537, 01368470.500000, 0.533500, 0001.826219, 00087.996200
00788,"Egypt, Arab Rep.",EGY,1995, 0065652622.000000, 65.214000, 0015.742231, 000916.326618, 01371229.500000, 0.535000,-0000.483564, 00100.836420
00789,"Egypt, Arab Rep.",EGY,1996, 0067028048.000000, 65.733000, 0007.187104, 001008.976376, 01389559.000000, 0.496500,-0005.558312, 00114.937552
00790,"Egypt, Arab Rep.",EGY,1997, 0068431740.000000, 66.207000, 0004.625606, 001146.201721, 01457623.000000, 0.451000,-0001.657264, 00101.923111
00791,"Egypt, Arab Rep.",EGY,1998, 0069943294.000000, 66.635000, 0003.872575, 001212.822598, 01544607.000000, 0.401500,-0000.773053, 00061.053885
00792,"Egypt, Arab Rep.",EGY,1999, 0071520954.000000, 67.010000, 0003.079499, 001268.309492, 01569995.000000, 0.348500,-0000.594385, 00076.635073
00793,"Egypt, Arab Rep.",EGY,2000, 0073083284.000000, 67.332000, 0002.683805, 001366.092744, 01565537.500000, 0.301000,-0000.404871, 00013.413963
00794,"Egypt, Arab Rep.",EGY,2001, 0074652029.000000, 67.612000, 0002.269757, 001295.137418, 01577926.500000, 0.257000, 0000.026717,-00124.631949
00795,"Egypt, Arab Rep.",EGY,2002, 0076239137.000000, 67.846000, 0002.737239, 001116.828846, 01600759.500000, 0.216500, 0001.119010,-00131.930928
00796,"Egypt, Arab Rep.",EGY,2003, 0077853548.000000, 68.045000, 0004.507776, 001031.275563, 01619153.000000, 0.182500, 0004.266690,-00062.786579
00797,"Egypt, Arab Rep.",EGY,2004, 0079477443.000000, 68.211000, 0011.270619, 000991.255689, 01623728.000000, 0.155000, 0000.180810, 00037.131822
00798,"Egypt, Arab Rep.",EGY,2005, 0081101004.000000, 68.355000, 0004.869397, 001105.539207, 01611480.000000, 0.141000,-0001.813046, 00153.861656
00799,"Egypt, Arab Rep.",EGY,2006, 0082700403.000000, 68.493000, 0007.644526, 001298.979002, 01587610.500000, 0.136000, 0002.224786, 00221.101250
00800,"Egypt, Arab Rep.",EGY,2007, 0084276225.000000, 68.627000, 0009.318969, 001547.741707, 01582193.000000, 0.134000, 0005.336153, 00298.618470
00801,"Egypt, Arab Rep.",EGY,2008, 0085864789.000000, 68.761000, 0018.316832, 001896.215943, 01612705.500000, 0.144000, 0001.222263, 00306.948969
00802,"Egypt, Arab Rep.",EGY,2009, 0087501636.000000, 68.915000, 0011.763495, 002161.639646, 01665641.500000, 0.158500,-0003.525822, 00279.433002
00803,"Egypt, Arab Rep.",EGY,2010, 0089196072.000000, 69.078000, 0011.265188, 002455.081946, 01795711.500000, 0.158500,-0000.849285, 00214.502102
00804,"Egypt, Arab Rep.",EGY,2011, 0091093059.000000, 69.232000, 0010.064926, 002590.643849, 01982464.500000, 0.193000,-0002.076729, 00270.492880
00805,"Egypt, Arab Rep.",EGY,2012, 0093161001.000000, 69.464000, 0007.111729, 002996.067707, 02120247.000000, 0.200000,-0000.297603, 00217.440893
00806,"Egypt, Arab Rep.",EGY,2013, 0095333553.000000, 69.632000, 0009.469720, 003025.525636, 02183826.500000, 0.223500, 0001.479243, 00068.661658
00807,"Egypt, Arab Rep.",EGY,2014, 0097528654.000000, 69.911000, 0010.070215, 003133.391023, 02131894.500000, 0.251500, 0000.450385, 00140.727979
00808,"Egypt, Arab Rep.",EGY,2015, 0099597342.000000, 70.135000, 0010.370490, 003306.981594, 02057967.500000, 0.263000, 0001.871695, 00068.618877
00809,"Egypt, Arab Rep.",EGY,2016, 0101644589.000000, 70.437000, 0013.813606, 003270.628777, 02049357.500000, 0.287000, 0009.568059,-00455.939131
00810,"Egypt, Arab Rep.",EGY,2017, 0103696057.000000, 70.709000, 0029.506608, 002395.103333, 02018752.500000, 0.268500, 0000.293930,-00392.962810
00811,"Egypt, Arab Rep.",EGY,2018, 0105682094.000000, 70.974000, 0014.401466, 002484.703156, 01928550.500000, 0.252000,-0010.176904, 00283.942794
00812,"Egypt, Arab Rep.",EGY,2019, 0107553158.000000, 71.213000, 0009.152800, 002962.988920, 01816515.000000,-0.592000,-0004.678266, 00513.205327
00813,"Egypt, Arab Rep.",EGY,2020, 0109315124.000000, 69.790000, 0005.044933, 003511.113810, 01701925.000000,-1.118500,-0001.969375, 00432.182617
00814,"Egypt, Arab Rep.",EGY,2021, 0110957008.000000, 68.976000, 0005.214049, 003827.354154, 01651563.000000, 0.610000, 0004.425364, 00361.097014
00815,"Egypt, Arab Rep.",EGY,2022, 0112618250.000000, 71.010000, 0013.895661, 004233.307837, 01789382.000000, 1.328500, 0014.335363,-00185.282235
00816,"Egypt, Arab Rep.",EGY,2023, 0114535772.000000, 71.633000, 0033.884776, 003456.789685, 01960004.000000, 0.398000, 0007.187464,-00447.417062
00817,Spain,ESP,1961, 0030739250.000000, 69.480488, 0000.809253, 000463.190441, 00284183.000000, 0.204878, 0002.264353, 00063.714016
00818,Spain,ESP,1962, 0031023366.000000, 69.519024, 0005.706477, 000535.391059, 00278700.500000, 0.100366, 0003.967222, 00082.044005
00819,Spain,ESP,1963, 0031296651.000000, 69.681220, 0008.743698, 000627.278451, 00292914.500000, 0.440366, 0000.636385, 00079.780514
00820,Spain,ESP,1964, 0031609195.000000, 70.399756, 0006.979247, 000694.952087, 00328820.500000, 0.564024, 0002.235220, 00085.049308
00821,Spain,ESP,1965, 0031954292.000000, 70.809268, 0013.214138, 000797.377066, 00336999.500000, 0.327683,-0000.369440, 00110.338573
00822,Spain,ESP,1966, 0032283194.000000, 71.055122, 0006.240367, 000915.629234, 00364327.500000, 0.221829,-0003.411253, 00099.597399
00823,Spain,ESP,1967, 0032682947.000000, 71.252927, 0006.391631, 000996.571864, 00414970.000000, 0.241341,-0000.643000, 00031.331570
00824,Spain,ESP,1968, 0033113134.000000, 71.537805, 0004.954366, 000978.292374, 00379053.500000,-0.097683,-0002.115642, 00056.282254
00825,Spain,ESP,1969, 0033441054.000000, 71.057561, 0002.160347, 001109.136371, 00350698.500000, 0.244756, 0000.388389, 00116.565530
00826,Spain,ESP,1970, 0033814531.000000, 72.027317, 0005.731145, 001211.423433, 00391718.000000, 0.286341, 0003.038270, 00126.028074
00827,Spain,ESP,1971, 0034224490.000000, 71.630244, 0008.236887, 001361.192519, 00394969.000000, 0.395366, 0001.270571, 00248.082284
00828,Spain,ESP,1972, 0034604469.000000, 72.818049, 0008.272288, 001707.588001, 00382228.500000, 0.490244, 0001.589910, 00442.377736
00829,Spain,ESP,1973, 0034988947.000000, 72.610732, 0011.416708, 002245.947991, 00384433.000000, 0.075854, 0003.704043, 00520.186183
00830,Spain,ESP,1974, 0035373335.000000, 72.969756, 0015.680373, 002747.960367, 00384476.500000, 0.354024, 0002.768289, 00480.798330
00831,Spain,ESP,1975, 0035757900.000000, 73.318780, 0016.953286, 003207.544651, 00382238.500000, 0.336463, 0000.972253, 00264.504933
00832,Spain,ESP,1976, 0036137812.000000, 73.642683, 0017.624880, 003276.970233, 00376869.000000, 0.406585, 0003.792389, 00208.727376
00833,Spain,ESP,1977, 0036511638.000000, 74.131951, 0024.538063, 003624.999403, 00363543.000000, 0.326463, 0001.074395, 00538.178571
00834,Spain,ESP,1978, 0036864898.000000, 74.295610, 0019.773670, 004353.327374, 00339846.000000, 0.343415,-0004.438914, 01070.546782
00835,Spain,ESP,1979, 0037191330.000000, 74.818780, 0015.660236, 005766.092967, 00313133.500000, 0.526829,-0002.105884, 00925.407921
00836,Spain,ESP,1980, 0037491165.000000, 75.349268, 0015.561902, 006204.143215, 00283650.500000, 0.354878,-0000.555445,-00199.381602
00837,Spain,ESP,1981, 0037758631.000000, 75.528537, 0014.549346, 005367.329763, 00247423.500000, 0.392439,-0000.573450,-00524.060089
00838,Spain,ESP,1982, 0037986012.000000, 76.134146, 0014.415002, 005156.023038, 00206447.000000, 0.190244,-0001.187636,-00446.014247
00839,Spain,ESP,1983, 0038171525.000000, 75.909024, 0012.174073, 004475.301268, 00172176.000000, 0.080610,-0001.567363,-00334.620650
00840,Spain,ESP,1984, 0038330364.000000, 76.295366, 0011.280277, 004486.781739, 00148993.500000, 0.175244,-0001.679809, 00110.498764
00841,Spain,ESP,1985, 0038469512.000000, 76.259512, 0008.814455, 004696.298796, 00127130.000000, 0.107561,-0001.242669, 01011.034458
00842,Spain,ESP,1986, 0038584624.000000, 76.510488, 0008.794939, 006508.850655, 00107651.500000, 0.234268,-0001.783218, 01768.714717
00843,Spain,ESP,1987, 0038684815.000000, 76.728049, 0005.248019, 008233.728230, 00091157.500000, 0.118293,-0001.978834, 01593.671100
00844,Spain,ESP,1988, 0038766939.000000, 76.747073, 0004.837271, 009696.192854, 00071474.500000, 0.042805, 0000.771709, 01220.306397
00845,Spain,ESP,1989, 0038827764.000000, 76.813659, 0006.791436, 010674.341023, 00050191.500000, 0.045244, 0000.942274, 02049.411542
00846,Spain,ESP,1990, 0038867322.000000, 76.837561, 0006.721820, 013795.015939, 00069306.000000, 0.078780,-0000.428611, 02063.490796
00847,Spain,ESP,1991, 0038966376.000000, 76.971220, 0005.934213, 014801.322615, 00145181.500000, 0.286220,-0000.398644, 01152.832002
00848,Spain,ESP,1992, 0039157685.000000, 77.410000, 0005.924531, 016100.679943, 00197443.000000, 0.287683,-0000.682571,-00735.471398
00849,Spain,ESP,1993, 0039361262.000000, 77.546585, 0004.569072, 013330.379819, 00195711.500000, 0.245732,-0000.603059,-01347.487764
00850,Spain,ESP,1994, 0039549108.000000, 77.901463, 0004.718414, 013405.704415, 00181394.000000, 0.217073, 0000.052366, 01065.265604
00851,Spain,ESP,1995, 0039724050.000000, 77.980732, 0004.673803, 015460.911027, 00170372.000000, 0.109512,-0000.579784, 01347.458584
00852,Spain,ESP,1996, 0039889852.000000, 78.120488, 0003.558846, 016100.621583, 00166669.500000, 0.311707,-0001.351365,-00369.269632
00853,Spain,ESP,1997, 0040057389.000000, 78.604146, 0001.971074, 014722.371763, 00166828.500000, 0.272683,-0000.862258,-00359.143363
00854,Spain,ESP,1998, 0040223509.000000, 78.665854, 0001.834330, 015382.334857, 00164743.000000, 0.056463, 0000.169637, 00492.787772
00855,Spain,ESP,1999, 0040386875.000000, 78.717073, 0002.310348, 015707.947307, 00172177.500000, 0.150000, 0000.799593,-00319.533877
00856,Spain,ESP,2000, 0040567864.000000, 78.965854, 0003.433516, 014743.267103, 00231768.500000, 0.325610, 0000.639743,-00169.856754
00857,Spain,ESP,2001, 0040850412.000000, 79.368293, 0003.589834, 015368.233798, 00431847.000000, 0.301220,-0000.183929, 01183.900701
00858,Spain,ESP,2002, 0041431558.000000, 79.568293, 0003.065657, 017111.068506, 00668616.500000, 0.125610,-0000.275473, 03076.891650
00859,Spain,ESP,2003, 0042187645.000000, 79.619512, 0003.038888, 021522.017099, 00745168.500000, 0.151220,-0000.013204, 03906.979139
00860,Spain,ESP,2004, 0042921895.000000, 79.870732, 0003.039249, 024925.026784, 00732755.000000, 0.275610, 0000.164963, 02464.467957
00861,Spain,ESP,2005, 0043653155.000000, 80.170732, 0003.368814, 026450.953013, 00737712.000000, 0.475610, 0000.238163, 01748.329871
00862,Spain,ESP,2006, 0044397319.000000, 80.821951, 0003.515576, 028421.686527, 00786824.000000, 0.351220,-0000.291008, 03100.531291
00863,Spain,ESP,2007, 0045226803.000000, 80.873171, 0002.786797, 032652.015595, 00778393.500000, 0.176829, 0000.279884, 03590.780900
00864,Spain,ESP,2008, 0045954106.000000, 81.175610, 0004.075343, 035603.248328, 00568071.500000, 0.301220,-0001.537305,-00186.097374
00865,Spain,ESP,2009, 0046362946.000000, 81.475610,-0000.287813, 032279.820848, 00311395.500000, 0.225610,-0001.137739,-02472.253050
00866,Spain,ESP,2010, 0046576897.000000, 81.626829, 0001.799865, 030658.742228, 00189875.500000, 0.500000, 0001.741957,-00227.599467
00867,Spain,ESP,2011, 0046742697.000000, 82.475610, 0003.196102, 031824.621913, 00098079.000000, 0.400000, 0000.323132,-01101.149207
00868,Spain,ESP,2012, 0046773055.000000, 82.426829, 0002.446128, 028456.443815,-00069250.000000, 0.301220,-0000.893760,-01297.887677
00869,Spain,ESP,2013, 0046604197.000000, 83.078049, 0001.408581, 029228.846560,-00156161.000000, 0.401220,-0001.298621, 00625.660847
00870,Spain,ESP,2014, 0046460733.000000, 83.229268,-0000.151115, 029707.765509,-00090947.000000,-0.123171,-0000.954473,-01623.202470
00871,Spain,ESP,2015, 0046422303.000000, 82.831707,-0000.500366, 025982.441620,-00001297.000000, 0.050000,-0000.025742,-01476.079697
00872,Spain,ESP,2016, 0046458139.000000, 83.329268,-0000.202598, 026755.606115, 00074464.500000, 0.225610, 0001.228221, 01199.450470
00873,Spain,ESP,2017, 0046571232.000000, 83.282927, 0001.956076, 028381.342560, 00161936.000000, 0.051220, 0000.938790, 01923.407587
00874,Spain,ESP,2018, 0046782011.000000, 83.431707, 0001.674981, 030602.421288, 00273634.500000, 0.274390,-0000.628279, 00702.591005
00875,Spain,ESP,2019, 0047118501.000000, 83.831707, 0000.699519, 029786.524569, 00288706.500000,-0.600000,-0000.998867,-01684.239321
00876,Spain,ESP,2020, 0047359424.000000, 82.231707,-0000.322753, 027233.942646, 00162660.000000,-0.326829, 0001.196808, 00506.476512
00877,Spain,ESP,2021, 0047443821.000000, 83.178049, 0003.093135, 030799.477594, 00213339.000000, 0.451220, 0004.356665, 01542.778037
00878,Spain,ESP,2022, 0047786102.000000, 83.134146, 0008.390576, 030319.498720, 00454353.500000, 0.378049, 0000.219613, 01346.872474
00879,Spain,ESP,2023, 0048352528.000000, 83.934146, 0003.532361, 033493.222541, 00531369.000000, 0.376829,-0002.808199, 02503.634794
00880,Finland,FIN,1961, 0004461005.000000, 68.844146, 0001.691002, 001341.499006, 00030904.500000,-0.120976, 0000.482928, 00117.406238
00881,Finland,FIN,1962, 0004491443.000000, 68.577805, 0004.383983, 001426.667564, 00031152.000000, 0.084268, 0001.652690, 00098.479014
00882,Finland,FIN,1963, 0004523309.000000, 69.012683, 0004.996382, 001538.457034, 00028550.000000, 0.321585, 0002.945939, 00149.468636
00883,Finland,FIN,1964, 0004548543.000000, 69.220976, 0010.275861, 001725.604835, 00020211.500000,-0.017439,-0000.027897, 00181.790719
00884,Finland,FIN,1965, 0004563732.000000, 68.977805, 0004.940588, 001902.038472, 00016163.000000, 0.128049,-0003.201103, 00152.959240
00885,Finland,FIN,1966, 0004580869.000000, 69.477073, 0003.873654, 002031.523314, 00021006.000000, 0.344390, 0000.218597, 00076.857298
00886,Finland,FIN,1967, 0004605744.000000, 69.666585, 0005.377782, 002055.753068, 00022800.000000, 0.069634, 0002.659007,-00052.114755
00887,Finland,FIN,1968, 0004626469.000000, 69.616341, 0009.191668, 001927.293805, 00009020.500000,-0.081585,-0001.586085, 00072.685542
00888,Finland,FIN,1969, 0004623785.000000, 69.503415, 0002.205611, 002201.124152,-00010081.000000, 0.281585,-0003.225624, 00269.285375
00889,Finland,FIN,1970, 0004606307.000000, 70.179512, 0002.740420, 002465.864555,-00005830.500000, 0.257073, 0002.135077, 00257.654042
00890,Finland,FIN,1971, 0004612124.000000, 70.017561, 0006.475765, 002716.432235, 00016675.000000, 0.263902, 0001.961039, 00356.032119
00891,Finland,FIN,1972, 0004639657.000000, 70.707317, 0006.662498, 003177.928793, 00026978.500000, 0.603049, 0002.139353, 00728.556308
