ID_Number,country,iso3,d_popul,d_lifeE,d_infla,d_gdpPC
00153,,,-0.25511149116954424,0.08045069522108508,0.015631094025390924,1.4547874756770733
00154,,,-0.2504510031789733,0.48602374765113077,-0.08297767976039885,0.40932592856515837
00155,,,-0.28176549092428593,0.000927206606495301,0.04845513914709002,-0.13482654440999975
00156,,,-0.2903502047941632,0.7393088303098915,-0.016612812885893415,-1.1758529120221322
00157,,,-0.27691709937577924,0.18383123042005167,0.018315555926874012,-2.1580271491074368
00158,,,-0.28219439079014436,-0.25792680260223333,0.1863371074864538,-0.42111575289261977
00159,,,-0.32265362496694355,-0.26468581006012776,0.28557386593300177,0.6446528236053314
00160,,,-0.3643922025169221,-0.5000772926566962,0.06904015428332988,-0.07868193713400365
00161,,,-0.3583153214943199,-0.342618176803298,0.1344453317788304,-1.200367885561297
00162,,,-0.3714205951733266,-0.7306986701346445,0.4520482289108013,-1.2299600579369578
00163,,,-0.3716084987312623,-0.6670798792429727,-0.17255589610587815,0.3763815438079663
00164,,,-0.37157171760928337,-0.9772214848398726,-0.06612054719274811,3.4341190119031273
00165,Belgium,BEL,-0.3712814665814933,1.066551735528912,0.10998521422679068,4.924711424767225
00166,Belgium,BEL,-0.3710243185634842,1.9611991336821415,0.17583435157403604,2.9719258534685435
00167,Belgium,BEL,-0.37086216179093373,-0.54779138582545,0.17647383778535763,2.721930010692836
00168,Belgium,BEL,-0.24725808195536075,0.47950275637482165,0.06016647799270333,-0.6842244611123093
00169,Belgium,BEL,-0.24929815488181697,0.4664607738222034,0.28236861382201073,-0.6305904877194587
00170,Belgium,BEL,-0.2521662828065636,0.41755333924988497,0.20115524517023595,-0.5503226997641508
00171,,,-0.2524694871860071,0.30669648755262985,-0.22442696902248752,-0.5143239735262924
